# mask_cen mask_weight
3.505533999998610852e+02 5.696839540008323821e-01
3.505584999998598050e+02 7.016945143727737477e-01
3.505679999998574203e+02 5.396968373284214415e-01
3.505897999998519481e+02 9.734404418483980637e-01
3.506060999998478565e+02 9.054015564666304527e-01
3.506135999998459738e+02 6.921938472360417149e-01
3.506219999998438652e+02 5.820824178895364076e-01
3.506304999998417316e+02 4.893004356568335655e-01
3.506483999998372383e+02 8.110658218650361739e-01
3.506640999998332973e+02 7.261250874522469090e-01
3.506685999998321677e+02 9.438422873350529319e-01
3.506905999998266452e+02 8.237734225771712326e-01
3.507049999998230305e+02 5.964637658021842981e-01
3.507231999998184619e+02 9.125664007833097502e-01
3.507315999998163534e+02 9.882354599254419281e-01
3.507500999998117095e+02 9.567948907267098679e-01
3.507582999998096511e+02 9.223928162107998263e-01
3.507640999998081952e+02 8.475760140540411491e-01
3.507818999998037270e+02 5.757999161622249229e-01
3.507951999998003885e+02 4.115293200074970903e-01
3.508010999997989074e+02 4.870385646714386896e-01
3.508142999997955940e+02 9.246207014571750094e-01
3.508295999997917534e+02 6.105779446651240505e-01
3.508401999997890925e+02 9.193668712664090359e-01
3.508541999997855783e+02 4.796727356323599034e-01
3.508618999997836454e+02 6.443101858139271831e-01
3.508690999997818381e+02 9.745278211348559205e-01
3.508782999997795287e+02 7.590668595263390106e-01
3.508944999997754621e+02 6.652093179606124451e-01
3.509015999997736799e+02 4.298377242951856303e-01
3.509099999997715713e+02 5.073296227721548757e-01
3.509144999997704417e+02 5.310710952632676785e-01
3.509205999997689105e+02 9.283154942308278201e-01
3.509336999997656221e+02 8.356294231374994386e-01
3.509521999997609782e+02 9.675389959790556826e-01
3.509612999997586940e+02 6.945688611868755524e-01
3.509759999997550040e+02 5.524572052814298306e-01
3.509805999997538493e+02 7.457296483658661934e-01
3.509904999997513642e+02 5.991738346453097108e-01
3.510056999997475486e+02 9.091643177390646979e-01
3.510121999997459170e+02 9.336021549656244867e-01
3.510214999997435825e+02 9.191582729429912391e-01
3.510297999997414991e+02 6.578248491957150446e-01
3.510363999997398423e+02 4.932654080267236951e-01
3.510434999997380601e+02 8.557952270486296475e-01
3.510567999997347215e+02 4.488147447111124899e-01
3.510641999997328639e+02 4.853681519823002111e-01
3.510728999997306801e+02 9.136892325813856797e-01
3.510849999997276427e+02 9.661764648633146546e-01
3.510988999997241535e+02 6.622022486155410004e-01
3.511062999997222960e+02 6.581596924164775375e-01
3.511188999997191331e+02 9.003204402008293528e-01
3.511335999997154431e+02 9.946474889791020457e-01
3.511422999997132592e+02 9.730015787682709805e-01
3.511517999997108745e+02 8.414638369472953183e-01
3.511570999997095441e+02 9.152377037487472444e-01
3.511689999997065570e+02 5.984402675098319246e-01
3.511849999997025407e+02 9.707092275355692079e-01
3.512154999996948845e+02 6.017266914317880300e-01
3.512229999996930019e+02 5.211593240656324788e-01
3.512335999996903411e+02 6.509916043984811385e-01
3.512444999996876049e+02 4.553625107837027119e-01
3.512507999996860235e+02 4.717563975608222160e-01
3.512614999996833376e+02 8.287902965934488275e-01
3.512671999996819068e+02 5.075701089135333799e-01
3.512742999996801245e+02 8.601548161751090271e-01
3.512827999996779909e+02 9.453468184646095507e-01
3.512911999996758823e+02 8.047262796831814446e-01
3.513072999996718409e+02 4.357895430606717468e-01
3.513228999996679249e+02 9.406731712358641362e-01
3.513358999996646617e+02 4.297342128095947844e-01
3.513497999996611725e+02 8.484528733955958302e-01
3.513644999996574825e+02 9.842826696369204598e-01
3.513806999996534159e+02 8.986386696423300791e-01
3.513959999996495753e+02 9.310287469082192402e-01
3.514059999996470651e+02 9.571451377140084427e-01
3.514204999996434253e+02 6.852414798672044061e-01
3.514484999996363968e+02 9.841545415074621772e-01
3.514595999996336104e+02 8.783043723275673065e-01
3.514676999996315772e+02 8.148586342853312292e-01
3.514822999996279123e+02 9.928727767245706382e-01
3.514930999996252012e+02 9.833767658433957282e-01
3.514991999996236700e+02 9.388544442895523368e-01
3.515217999996179969e+02 5.582305127747597684e-01
3.515304999996158131e+02 5.564219422413744232e-01
3.515414999996130518e+02 6.884271466308315990e-01
3.515477999996114704e+02 5.895712466904299287e-01
3.515581999996088598e+02 8.298786923811038996e-01
3.515632999996075796e+02 9.401112343642233915e-01
3.515733999996050443e+02 7.586738492448034110e-01
3.515801999996033373e+02 8.691704259664438936e-01
3.516054999995969865e+02 9.954363888796281534e-01
3.516333999995899831e+02 8.020334856336551743e-01
3.516519999995853141e+02 5.993204656680735098e-01
3.516586999995836322e+02 5.807026503734555867e-01
3.516666999995816241e+02 6.857559435688317384e-01
3.516824999995776579e+02 5.089931697856884263e-01
3.516919999995752733e+02 6.070132931469574000e-01
3.517006999995730894e+02 5.836759984255019962e-01
3.517052999995719347e+02 5.112042344367246915e-01
3.517116999995703281e+02 6.049946772928396221e-01
3.517213999995678932e+02 9.301085839142964051e-01
3.517270999995664624e+02 7.496846781063761789e-01
3.517413999995628728e+02 9.472749399106482615e-01
3.517561999995591577e+02 9.471590647103277361e-01
3.517698999995557188e+02 5.630819664120950696e-01
3.517776999995537608e+02 4.542844093085671719e-01
3.517836999995522547e+02 4.586694507292177203e-01
3.517879999995511753e+02 4.823454373579664223e-01
3.517949999995494181e+02 7.163477723119114904e-01
3.518026999995474853e+02 7.757227057520084124e-01
3.518198999995431677e+02 4.304322262137795230e-01
3.518305999995404818e+02 9.592456818525693096e-01
3.518381999995385740e+02 6.045864832036376146e-01
3.518525999995349594e+02 8.876747758111130926e-01
3.518582999995335285e+02 9.160874932597786735e-01
3.518678999995311187e+02 4.474326846829168591e-01
3.518755999995291859e+02 5.253793630744130194e-01
3.518886999995258975e+02 9.268796183819445478e-01
3.518955999995241655e+02 4.743842159443668605e-01
3.519110999995202747e+02 8.753491605186792812e-01
3.519219999995175385e+02 6.942054240554569322e-01
3.519353999995141749e+02 9.767315357238339768e-01
3.519416999995125934e+02 8.626649396181829133e-01
3.519632999995071714e+02 9.295194238708809342e-01
3.519688999995057657e+02 8.704848792001935731e-01
3.519873999995011218e+02 9.706968258176991160e-01
3.520017999994975071e+02 5.301519541440649075e-01
3.520078999994959759e+02 5.456297447756149888e-01
3.520148999994942187e+02 4.640097961311191455e-01
3.520235999994920348e+02 4.559496039540210655e-01
3.520364999994887967e+02 4.296194153360826107e-01
3.520461999994863618e+02 7.570891834356088257e-01
3.520538999994844289e+02 4.846792022337191863e-01
3.520598999994829228e+02 6.979075932242451152e-01
3.520675999994809899e+02 9.168835813518000366e-01
3.520764999994787559e+02 9.899850644116346965e-01
3.521018999994723799e+02 9.324042085985089212e-01
3.521086999994706730e+02 9.683366126753433223e-01
3.521269999994660793e+02 9.522645842023398366e-01
3.521597999994578458e+02 9.332170284076606315e-01
3.521700999994552603e+02 5.440614376397223673e-01
3.521850999994514950e+02 8.914857109667490009e-01
3.521972999994484326e+02 5.825851539345929808e-01
3.522267999994410275e+02 9.922650656770067856e-01
3.522572999994333713e+02 9.896558776846640093e-01
3.522731999994293801e+02 9.411152387397921926e-01
3.522843999994265687e+02 9.750876606532787871e-01
3.522975999994232552e+02 6.124987681236370163e-01
3.523044999994215232e+02 5.644013266412089003e-01
3.523180999994181093e+02 6.540991983774884222e-01
3.523274999994157497e+02 9.455577990015177070e-01
3.523362999994135407e+02 5.939029919281497705e-01
3.523407999994124111e+02 5.587290876331385547e-01
3.523602999994075162e+02 6.317588578685455758e-01
3.523686999994054077e+02 7.775343551986015900e-01
3.523737999994041274e+02 7.618286292065661325e-01
3.523851999994012658e+02 7.381254404145523029e-01
3.523906999993998852e+02 9.355914328039789396e-01
3.524068999993958187e+02 9.385301302655091327e-01
3.524181999993929821e+02 8.882387064329756443e-01
3.524315999993896185e+02 9.478054764755988737e-01
3.524442999993864305e+02 9.844136418207466432e-01
3.524556999993835689e+02 7.801495531730116006e-01
3.524641999993814352e+02 5.590436041747097740e-01
3.524708999993797534e+02 9.002767893844256797e-01
3.524831999993766658e+02 8.953126302794635061e-01
3.524990999993726746e+02 8.250988547759365854e-01
3.525080999993704154e+02 9.495983486627780357e-01
3.525246999993662484e+02 9.612764277872353214e-01
3.525542999993588182e+02 9.955675650209239169e-01
3.525717999993544254e+02 9.306247798252307302e-01
3.525919999993493548e+02 7.900718457324751309e-01
3.526109999993445854e+02 8.937596058529789778e-01
3.526170999993430542e+02 7.655449094500074159e-01
3.526275999993404184e+02 8.587454777769834013e-01
3.526355999993384103e+02 5.901851980445708135e-01
3.526425999993366531e+02 5.405893680266286028e-01
3.526510999993345195e+02 5.377552290956311154e-01
3.526567999993330886e+02 5.378046648968283217e-01
3.526651999993309801e+02 9.181422271525935264e-01
3.526748999993285452e+02 6.485038008135837195e-01
3.526809999993270139e+02 9.083362444559683890e-01
3.527048999993210145e+02 9.942516784153568876e-01
3.527173999993178768e+02 9.880673102455171941e-01
3.527245999993160694e+02 9.600062489054266290e-01
3.527388999993124798e+02 9.730846355369421330e-01
3.527474999993103211e+02 9.732709523941031060e-01
3.527682999993050998e+02 9.732573040740876147e-01
3.527783999993025645e+02 8.775507804536438750e-01
3.527857999993007070e+02 9.884934261362035013e-01
3.527968999992979207e+02 8.917367354772006705e-01
3.528130999992938541e+02 6.958602765081942643e-01
3.528274999992902394e+02 5.204503423167621268e-01
3.528392999992872774e+02 5.608745037329836425e-01
3.528431999992862984e+02 5.481947859784462862e-01
3.528514999992842149e+02 5.421668249762433556e-01
3.528615999992816796e+02 5.204382859661471628e-01
3.528800999992770357e+02 9.689067267202461364e-01
3.528898999992745757e+02 9.275560360696905038e-01
3.528983999992724421e+02 9.794126998144321306e-01
3.529118999992690533e+02 4.859855491677097517e-01
3.529244999992658904e+02 8.272385091535713331e-01
3.529321999992639576e+02 8.275322562417136707e-01
3.529431999992611964e+02 4.677127375724334790e-01
3.529506999992593137e+02 4.791239195012502172e-01
3.529544999992583598e+02 4.756933082271724844e-01
3.529608999992567533e+02 5.851899000150493357e-01
3.529672999992551468e+02 9.206654701014186371e-01
3.529801999992519086e+02 6.569737420764645286e-01
3.529891999992496494e+02 8.722197292661468815e-01
3.529944999992483190e+02 9.091632578212401894e-01
3.530040999992459092e+02 9.796450356267905057e-01
3.530121999992438759e+02 8.515554838729084697e-01
3.530233999992410645e+02 4.969584552784571674e-01
3.530278999992399349e+02 5.075896197489884187e-01
3.530352999992380774e+02 6.998226554741320271e-01
3.530531999992335841e+02 9.108281044856296749e-01
3.530628999992311492e+02 8.711358112973924817e-01
3.530817999992264049e+02 9.854027778601235354e-01
3.530962999992227651e+02 8.044834658120443294e-01
3.531096999992194014e+02 5.590101610650812791e-01
3.531216999992163892e+02 4.619139281101208860e-01
3.531298999992143308e+02 8.535404996890166851e-01
3.531395999992118959e+02 9.597159277391752452e-01
3.531594999992069006e+02 9.209129387129648681e-01
3.531768999992025329e+02 9.521175759700080121e-01
3.531863999992001482e+02 5.683718877721761764e-01
3.531917999991987926e+02 8.560793682756834277e-01
3.531972999991974120e+02 7.894031982343150400e-01
3.532029999991959812e+02 4.503292744285177784e-01
3.532169999991924669e+02 7.895217341251655752e-01
3.532264999991900822e+02 4.501070518868368620e-01
3.532321999991886514e+02 4.235661124008618383e-01
3.532396999991867688e+02 7.324554810569395835e-01
3.532446999991855137e+02 9.252337777925135898e-01
3.532500999991841582e+02 6.175767081935169545e-01
3.532557999991827273e+02 5.137952405881847096e-01
3.532597999991817233e+02 4.878740069922828937e-01
3.532714999991787863e+02 9.217844194301884064e-01
3.532844999991755230e+02 9.459986649132595682e-01
3.533008999991714063e+02 9.534852513090287252e-01
3.533119999991686200e+02 9.539147553628724019e-01
3.533284999991644781e+02 4.662081538475941755e-01
3.533415999991611898e+02 6.245627427741815563e-01
3.533484999991594577e+02 4.908098199294875785e-01
3.533578999991570981e+02 9.343066412324663172e-01
3.533674999991546883e+02 8.076566350320200094e-01
3.533770999991522785e+02 8.725626342174883643e-01
3.534015999991461285e+02 9.720891592104931034e-01
3.534207999991413089e+02 9.775494105489072050e-01
3.534367999991372926e+02 9.747640534743673424e-01
3.534458999991350083e+02 5.826597352084603720e-01
3.534538999991330002e+02 9.199885143350743366e-01
3.534603999991313685e+02 7.656827437633771938e-01
3.534685999991293102e+02 7.663496238352850431e-01
3.534758999991274777e+02 5.049135798843040757e-01
3.534871999991246412e+02 8.516887869195736149e-01
3.534933999991230849e+02 6.063945572461775235e-01
3.535055999991200224e+02 6.288995430576844736e-01
3.535122999991183406e+02 4.219421086294745660e-01
3.535245999991152530e+02 4.608012268349510610e-01
3.535321999991133453e+02 4.194608102790446935e-01
3.535534999991079985e+02 9.027750375207471700e-01
3.535687999991041579e+02 9.012652068481267209e-01
3.535776999991019238e+02 8.284226829810862336e-01
3.535848999991001165e+02 4.302737862298334770e-01
3.535915999990984346e+02 9.298001864434989328e-01
3.535969999990970791e+02 7.601037378723616289e-01
3.536013999990959746e+02 4.444157475307493055e-01
3.536085999990941673e+02 4.467346644593467309e-01
3.536168999990920838e+02 4.304217284156667267e-01
3.536320999990882683e+02 8.943843854136181992e-01
3.536419999990857832e+02 9.566606699013118220e-01
3.536523999990831726e+02 5.096568312249852850e-01
3.536561999990822187e+02 5.850003165298862662e-01
3.536629999990805118e+02 7.209639250621366902e-01
3.536723999990781522e+02 9.645745612262202062e-01
3.536795999990763448e+02 4.928280241922746718e-01
3.536891999990739350e+02 4.734863800004585066e-01
3.536947999990725293e+02 4.653361556645231323e-01
3.536980999990717009e+02 4.654520185841946045e-01
3.537029999990704709e+02 7.979529360672621419e-01
3.537140999990676846e+02 4.422244307777291050e-01
3.537222999990656263e+02 4.704281502931366710e-01
3.537566999990569911e+02 9.808579530432085525e-01
3.537719999990531505e+02 9.351148898314232127e-01
3.537797999990511926e+02 7.958272416388789683e-01
3.537895999990487326e+02 5.284323866233535671e-01
3.537946999990474524e+02 7.741759055197477979e-01
3.538003999990460215e+02 5.593770826129220719e-01
3.538045999990449673e+02 6.543327656491061406e-01
3.538188999990413777e+02 5.532717650878802296e-01
3.538259999990395954e+02 8.697726238503861174e-01
3.538502999990334956e+02 9.250413671109607439e-01
3.538625999990304081e+02 7.983337123193878782e-01
3.538669999990293036e+02 8.379766645644279865e-01
3.538739999990275464e+02 9.545956496016646531e-01
3.538905999990233795e+02 9.671891615876120341e-01
3.539152999990171793e+02 8.830916909343047294e-01
3.539262999990144181e+02 9.094717091000596998e-01
3.539316999990130626e+02 9.297658836924509451e-01
3.539431999990101758e+02 6.478531026589395836e-01
3.539565999990068121e+02 9.274591854117307799e-01
3.539639999990049546e+02 6.623628445327711667e-01
3.539796999990010136e+02 8.690427410007471876e-01
3.539873999989990807e+02 4.946774605820963844e-01
3.539938999989974491e+02 6.798691752092766993e-01
3.539994999989960434e+02 4.844216811854079596e-01
3.540037999989949640e+02 4.979639832132473076e-01
3.540089999989936587e+02 6.315638197581303626e-01
3.540224999989902699e+02 4.418267622424485452e-01
3.540378999989864042e+02 5.126444985456487524e-01
3.540442999989847976e+02 4.669406538742856272e-01
3.540546999989821870e+02 5.438367779066981544e-01
3.540669999989790995e+02 7.946360800141685221e-01
3.540785999989761876e+02 6.117255112421422503e-01
3.540851999989745309e+02 9.243130737410900633e-01
3.541042999989697364e+02 6.113429972404123003e-01
3.541132999989674772e+02 6.974390054306346398e-01
3.541208999989655695e+02 4.204067884406325062e-01
3.541332999989624568e+02 6.165668812303161106e-01
3.541400999989607499e+02 5.604778088403910008e-01
3.541548999989570348e+02 6.900190000363607412e-01
3.541720999989527172e+02 9.700300310668876769e-01
3.541811999989504329e+02 9.147631524963536487e-01
3.541872999989489017e+02 6.355755798396403033e-01
3.542094999989433290e+02 9.805236480228122220e-01
3.542340999989371539e+02 6.093521684797396087e-01
3.542633999989297990e+02 5.778423520225542953e-01
3.542796999989257074e+02 6.168191605625272800e-01
3.543087999989184027e+02 9.826625989492470126e-01
3.543255999989141856e+02 9.410240032424348477e-01
3.543339999989120770e+02 6.897123078428470944e-01
3.543435999989096672e+02 5.163598030737250877e-01
3.543496999989081360e+02 5.679339137049173036e-01
3.543571999989062533e+02 8.509794767032498042e-01
3.543651999989042451e+02 8.514256312818589967e-01
3.543775999989011325e+02 4.837412712088210442e-01
3.543873999988986725e+02 6.300587359865945647e-01
3.543979999988960117e+02 6.399611345176476895e-01
3.544094999988931249e+02 5.933871069412592902e-01
3.544158999988915184e+02 6.249225424396378514e-01
3.544270999988887070e+02 9.003483776977567743e-01
3.544396999988855441e+02 9.233686840834894882e-01
3.544506999988827829e+02 6.000880288150484132e-01
3.544687999988782394e+02 9.429010398236473689e-01
3.544863999988738215e+02 4.632423441764208505e-01
3.544908999988726919e+02 6.099196264378534682e-01
3.544951999988716125e+02 5.197548225588679571e-01
3.545019999988699055e+02 6.821290524116963017e-01
3.545097999988679476e+02 5.191849012359096571e-01
3.545164999988662657e+02 6.524841813572175298e-01
3.545224999988647596e+02 5.970561345474678649e-01
3.545343999988617725e+02 5.362882417367630383e-01
3.545438999988593878e+02 5.218757190498832799e-01
3.545498999988578817e+02 5.116258570838243536e-01
3.545642999988542670e+02 9.412469253277988557e-01
3.545706999988526604e+02 6.081180274337236735e-01
3.545756999988514053e+02 6.776023005595372961e-01
3.545821999988497737e+02 5.854215524839667673e-01
3.545932999988469874e+02 5.544918044413302827e-01
3.545987999988456068e+02 5.728797098142730526e-01
3.546041999988442512e+02 6.909563349602459992e-01
3.546086999988431216e+02 7.401716428138377379e-01
3.546205999988401345e+02 9.563735595540674428e-01
3.546350999988364947e+02 5.544156362758678736e-01
3.546517999988323027e+02 8.230607383996124682e-01
3.546652999988289139e+02 9.712738295441715186e-01
3.546842999988241445e+02 9.130565645455706036e-01
3.546914999988223371e+02 7.436177748882213390e-01
3.547055999988187978e+02 5.586791191265110257e-01
3.547148999988164633e+02 5.499115098177520533e-01
3.547216999988147563e+02 8.966702017507403033e-01
3.547270999988134008e+02 5.212301986639612528e-01
3.547340999988116437e+02 4.774513466638884429e-01
3.547463999988085561e+02 4.687910721644126255e-01
3.547550999988063722e+02 4.700603292113894049e-01
3.547611999988048410e+02 4.309143163075498384e-01
3.547718999988021551e+02 7.367413250055285800e-01
3.547795999988002222e+02 7.824951589158669618e-01
3.547844999987989922e+02 5.767626462863211234e-01
3.547902999987975363e+02 4.586322199703919411e-01
3.547977999987956537e+02 7.151065863263348366e-01
3.548041999987940471e+02 8.470678119201593415e-01
3.548207999987898802e+02 9.371246877213187387e-01
3.548317999987871190e+02 4.807012877049959831e-01
3.548407999987848598e+02 5.767413859900452078e-01
3.548608999987798143e+02 5.078687901196976551e-01
3.548692999987777057e+02 6.638951639846628616e-01
3.548811999987747186e+02 9.577006478934901867e-01
3.548912999987721832e+02 9.460442342762686030e-01
3.549039999987689953e+02 9.565170650801622099e-01
3.549184999987653555e+02 9.910652676176319176e-01
3.549462999987583771e+02 8.980458694218991234e-01
3.549601999987548879e+02 6.142629964738232085e-01
3.549660999987534069e+02 5.676983291122498221e-01
3.549731999987516247e+02 4.604844565697977510e-01
3.549826999987492400e+02 6.522370223174003279e-01
3.549895999987475079e+02 7.346641072182203969e-01
3.549942999987463281e+02 5.368959533601893597e-01
3.550018999987444204e+02 9.489537765860583951e-01
3.550076999987429645e+02 5.031913062062269848e-01
3.550223999987392745e+02 8.549096150677774064e-01
3.550338999987363877e+02 6.170753443966674467e-01
3.550372999987355342e+02 7.150764386519979920e-01
3.550521999987317940e+02 8.128935357976948550e-01
3.550572999987305138e+02 5.423944841156922436e-01
3.550719999987268238e+02 8.964551025755248537e-01
3.550821999987242634e+02 9.038261740209307948e-01
3.550878999987228326e+02 9.558344229677548931e-01
3.550970999987205232e+02 5.529985790945946000e-01
3.551019999987192932e+02 8.405579780785356059e-01
3.551129999987165320e+02 5.396268069751781749e-01
3.551190999987150008e+02 5.159382359396799123e-01
3.551232999987139465e+02 7.667748081092790047e-01
3.551464999987081228e+02 7.255071945565536584e-01
3.551607999987045332e+02 9.578270501510092183e-01
3.551754999987008432e+02 6.099950693115208100e-01
3.551868999986979816e+02 9.322113302420179659e-01
3.551979999986951952e+02 7.884321527579691846e-01
3.552122999986916057e+02 9.003336890263249348e-01
3.552186999986899991e+02 5.180849034863317382e-01
3.552235999986887691e+02 5.574824660312660551e-01
3.552272999986878403e+02 5.537861525544992558e-01
3.552335999986862589e+02 4.350155881638302358e-01
3.552540999986811130e+02 9.715114002751333855e-01
3.552630999986788538e+02 7.286125681950534894e-01
3.552766999986754399e+02 5.461505632611807215e-01
3.552845999986734569e+02 4.984833106208460540e-01
3.552953999986707458e+02 9.470446690881002549e-01
3.553119999986665789e+02 9.414709546866609768e-01
3.553254999986631901e+02 5.493071057770005927e-01
3.553321999986615083e+02 7.750819227776540865e-01
3.553436999986586216e+02 9.061552394235670160e-01
3.553737999986510658e+02 9.171102962469728226e-01
3.553843999986484050e+02 9.576988719915667803e-01
3.553978999986450162e+02 8.780493136878747551e-01
3.554093999986421295e+02 8.273078392273083281e-01
3.554182999986398954e+02 6.537067515826264774e-01
3.554257999986380128e+02 8.382366983844276032e-01
3.554379999986349503e+02 7.506725182923621453e-01
3.554491999986321389e+02 9.735805385826257208e-01
3.554753999986255621e+02 9.658602543156640241e-01
3.555023999986187846e+02 8.987595855318818439e-01
3.555132999986160485e+02 9.765655336589980084e-01
3.555291999986120572e+02 5.826832259546081971e-01
3.555457999986078903e+02 9.139818839462692246e-01
3.555516999986064093e+02 9.449602013286355628e-01
3.555586999986046521e+02 7.547968966281922709e-01
3.555657999986028699e+02 8.896667768802849485e-01
3.555939999985957911e+02 9.865062722401682915e-01
3.556287999985870556e+02 7.898603605614298306e-01
3.556389999985844952e+02 6.736948261551198858e-01
3.556464999985826125e+02 8.995694980040402911e-01
3.556563999985801274e+02 5.880559413227771648e-01
3.556653999985778682e+02 8.008718406186228211e-01
3.556751999985754082e+02 6.597231420948442837e-01
3.556809999985739523e+02 7.239432290404255177e-01
3.556908999985714672e+02 6.650535292149820643e-01
3.557053999985678274e+02 4.823214673798376095e-01
3.557133999985658193e+02 5.950701073286834841e-01
3.557268999985624305e+02 6.386378193673103443e-01
3.557497999985566821e+02 6.350327766248006212e-01
3.557600999985540966e+02 9.469636739082286647e-01
3.557696999985516868e+02 9.546707416101808397e-01
3.557810999985488252e+02 9.591312801157726442e-01
3.557893999985467417e+02 9.812674191712199567e-01
3.558071999985422735e+02 7.116430511251780056e-01
3.558193999985392111e+02 8.529177711856658073e-01
3.558231999985382572e+02 8.612833002798576665e-01
3.558382999985344668e+02 5.128256877942949377e-01
3.558489999985317809e+02 5.909773826237407768e-01
3.558633999985281662e+02 6.896015067103338225e-01
3.558777999985245515e+02 6.152944102332478238e-01
3.558866999985223174e+02 4.880598745331661270e-01
3.558913999985211376e+02 5.002392867750071748e-01
3.559002999985189035e+02 6.044932285465460797e-01
3.559045999985178241e+02 6.372237376113074614e-01
3.559093999985166192e+02 6.939081742582637879e-01
3.559216999985135317e+02 6.578561126563735595e-01
3.559427999985082351e+02 8.977889742298279518e-01
3.559531999985056245e+02 9.924172195282193742e-01
3.559618999985034407e+02 9.066735444064117910e-01
3.559789999984991482e+02 7.152956043956316678e-01
3.559879999984968890e+02 6.481833768910592042e-01
3.560021999984933245e+02 9.034438313513629693e-01
3.560152999984900362e+02 8.215513148919354469e-01
3.560207999984886555e+02 8.086542539162117071e-01
3.560307999984861453e+02 4.780506411139536782e-01
3.560465999984821792e+02 8.996535758195099985e-01
3.560519999984808237e+02 9.456758813648054041e-01
3.560692999984764811e+02 8.526959304034424925e-01
3.560761999984747490e+02 7.229714249092376033e-01
3.560806999984736194e+02 8.736048415242835263e-01
3.560926999984706072e+02 8.950914613479113990e-01
3.561084999984666410e+02 9.524703209659225456e-01
3.561195999984638547e+02 6.092445206986756290e-01
3.561341999984601898e+02 8.752150099110062031e-01
3.561465999984570772e+02 7.433886916425935798e-01
3.561602999984536382e+02 8.463586691960234276e-01
3.561713999984508519e+02 9.477499636197183053e-01
3.561818999984482161e+02 7.269239241884997149e-01
3.561909999984459319e+02 9.642383663723156362e-01
3.562045999984425180e+02 6.750418900549288725e-01
3.562119999984406604e+02 7.018371392442276369e-01
3.562287999984364433e+02 5.384033914399497522e-01
3.562355999984347363e+02 5.129757576080753445e-01
3.562442999984325525e+02 8.987382163133871282e-01
3.562596999984286867e+02 9.444385830357030498e-01
3.562675999984267037e+02 8.853186937164845283e-01
3.562764999984244696e+02 9.817965097711284228e-01
3.562908999984208549e+02 9.056905687837247809e-01
3.562959999984195747e+02 8.156382869637334165e-01
3.563065999984169139e+02 8.619370314471788141e-01
3.563111999984157592e+02 6.719690279047310089e-01
3.563274999984116675e+02 9.013619284553513467e-01
3.563360999984095088e+02 4.459459316665891349e-01
3.563429999984077767e+02 4.280419021364305632e-01
3.563610999984032333e+02 9.041183184193419820e-01
3.563722999984004218e+02 5.128052026946896547e-01
3.563932999983951504e+02 7.908345978841228030e-01
3.563981999983939204e+02 5.419450001354213509e-01
3.564167999983892514e+02 7.135564852748261799e-01
3.564307999983857371e+02 8.583227160235530340e-01
3.564408999983832018e+02 4.947316486210037167e-01
3.564623999983778049e+02 6.728691443707257580e-01
3.564718999983754202e+02 4.505908411021368742e-01
3.564804999983732614e+02 5.558103480810401287e-01
3.564941999983698224e+02 5.150016427831149990e-01
3.565053999983670110e+02 5.677131396535358698e-01
3.565125999983652036e+02 9.290177161063504219e-01
3.565185999983636975e+02 7.591201415086223925e-01
3.565302999983607606e+02 4.702707193789871232e-01
3.565406999983581500e+02 5.842850617127969270e-01
3.565533999983549620e+02 9.291306531900695997e-01
3.565684999983511716e+02 8.032463270835670244e-01
