# mask_cen mask_weight
3.508311999997913517e+02 9.723190520500618605e-01
3.508383999997895444e+02 9.558702713928701744e-01
3.508689999997818632e+02 9.996926597336248665e-01
3.508945999997754370e+02 9.610785793785202591e-01
3.509012999997737552e+02 9.610008748023044500e-01
3.509150999997702911e+02 9.489107238771178343e-01
3.509204999997689356e+02 9.492365298195757362e-01
3.509337999997655970e+02 9.586502824452580729e-01
3.509521999997609782e+02 9.972264457619117728e-01
3.509808999997537740e+02 9.460810121941086726e-01
3.509855999997525942e+02 9.596536490048875878e-01
3.510121999997459170e+02 9.925608852535405813e-01
3.510214999997435825e+02 9.808417940878975116e-01
3.510320999997409217e+02 9.966562694459979443e-01
3.510436999997380099e+02 9.638637483959821006e-01
3.510504999997363029e+02 9.596011547281744214e-01
3.510728999997306801e+02 9.897563551342597465e-01
3.510844999997277682e+02 9.988539037210596438e-01
3.511336999997154180e+02 9.999129081103491634e-01
3.511849999997025407e+02 9.935163503419680575e-01
3.512186999996940813e+02 9.751215740598865311e-01
3.512339999996902407e+02 9.589445186008710431e-01
3.512488999996865005e+02 9.633271136171330795e-01
3.512628999996829862e+02 9.971006518365186366e-01
3.512743999996800994e+02 9.852201264448797735e-01
3.512828999996779658e+02 9.760515358825289089e-01
3.513227999996679500e+02 9.935293865740530972e-01
3.513644999996574825e+02 9.996096182384218709e-01
3.513807999996533908e+02 9.876430311628453529e-01
3.513960999996495502e+02 9.915177642500722088e-01
3.514058999996470902e+02 9.975230709638976956e-01
3.514483999996364219e+02 9.997233723941528760e-01
3.514821999996279374e+02 9.998110506729250835e-01
3.516053999995970116e+02 9.999415784081097103e-01
3.517213999995678932e+02 9.885938476996223301e-01
3.517414999995628477e+02 9.940248549157988389e-01
3.517562999995591326e+02 9.943168962647312981e-01
3.517836999995522547e+02 9.849166002074059012e-01
3.517949999995494181e+02 9.912283871626529352e-01
3.518025999995475104e+02 9.482318627107089171e-01
3.518075999995462553e+02 9.425735192790710704e-01
3.518186999995434689e+02 9.548005519200626345e-01
3.518294999995407579e+02 9.962251607555009381e-01
3.518382999995385489e+02 9.561392454132223717e-01
3.518526999995349342e+02 9.683932691204899523e-01
3.518582999995335285e+02 9.800760786734704633e-01
3.518764999995289600e+02 9.544822302143007864e-01
3.518886999995258975e+02 9.848545034817235422e-01
3.519111999995202495e+02 9.657366989599528440e-01
3.519353999995141749e+02 9.991438223193787049e-01
3.519632999995071714e+02 9.881672051173198135e-01
3.519689999995057406e+02 9.829942932228665775e-01
3.519874999995010967e+02 9.979173575324955525e-01
3.520076999994960261e+02 9.601562680152435636e-01
3.520128999994947208e+02 9.466764774483178435e-01
3.520232999994921101e+02 9.849188858985983286e-01
3.520298999994904534e+02 9.559956203951706089e-01
3.520344999994892987e+02 9.610968199935431278e-01
3.520597999994829479e+02 9.972252322489553178e-01
3.520764999994787559e+02 9.997701105803112887e-01
3.520940999994743379e+02 9.943136115830913946e-01
3.521086999994706730e+02 9.993716037246888062e-01
3.521270999994660542e+02 9.873742716119323637e-01
3.521414999994624395e+02 9.633039587179166308e-01
3.521461999994612597e+02 9.625482076567899448e-01
3.521528999994595779e+02 9.715818697337740284e-01
3.521597999994578458e+02 9.935077966883897327e-01
3.521852999994514448e+02 9.879086059866015734e-01
3.522268999994410024e+02 9.997817939120056119e-01
3.522573999994333462e+02 9.997707052356101798e-01
3.522844999994265436e+02 9.982702170480336479e-01
3.523274999994157497e+02 9.941609704650232748e-01
3.523430999994118338e+02 9.645626115198698836e-01
3.523608999994073656e+02 9.738940327038499989e-01
3.523736999994041525e+02 9.750125046814425156e-01
3.523906999993998852e+02 9.927187458283861510e-01
3.524068999993958187e+02 9.978146762006290249e-01
3.524181999993929821e+02 9.843335268923912862e-01
3.524315999993896185e+02 9.943863153852406933e-01
3.524443999993864054e+02 9.996947098531667741e-01
3.524708999993797534e+02 9.915652054797851056e-01
3.525542999993588182e+02 9.999457431503967486e-01
3.527047999993210396e+02 9.999159730705777793e-01
3.527388999993124798e+02 9.974528333357753906e-01
3.527474999993103211e+02 9.980519067615380990e-01
3.527683999993050747e+02 9.974285020723401285e-01
3.527857999993007070e+02 9.998114650923005664e-01
3.528453999992857462e+02 9.728116751345019519e-01
3.528512999992842651e+02 9.699696103210700970e-01
3.528801999992770106e+02 9.969808930669342706e-01
3.528984999992724170e+02 9.997898856946391133e-01
3.529243999992659155e+02 9.843660959175208891e-01
3.529321999992639576e+02 9.899810352469522456e-01
3.529400999992619745e+02 9.686072934384012401e-01
3.529500999992594643e+02 9.631143983954821852e-01
3.529605999992568286e+02 9.586456070708972987e-01
3.529673999992551217e+02 9.827086155031781178e-01
3.529747999992532641e+02 9.475993252518845056e-01
3.529944999992483190e+02 9.954452668802372672e-01
3.530041999992458841e+02 9.996082693875861791e-01
3.530285999992397592e+02 9.515851308444691625e-01
3.530352999992380774e+02 9.480091000648026567e-01
3.530421999992363453e+02 9.730389275094007973e-01
3.530532999992335590e+02 9.878752503756181857e-01
3.530627999992311743e+02 9.862503081491944545e-01
3.530816999992264300e+02 9.996318881638878162e-01
3.531224999992161884e+02 9.787729810873135872e-01
3.531298999992143308e+02 9.654850879981901057e-01
3.531395999992118959e+02 9.959192659591240560e-01
3.531490999992095112e+02 9.694634089271786381e-01
3.531584999992071516e+02 9.957129401992861339e-01
3.531663999992051686e+02 9.460669086319869470e-01
3.531768999992025329e+02 9.894189758885499897e-01
3.531917999991987926e+02 9.480735687488720531e-01
3.531972999991974120e+02 9.816781428036867041e-01
3.532056999991953035e+02 9.594411504969573290e-01
3.532169999991924669e+02 9.202684414465009954e-01
3.532232999991908855e+02 9.137733765109683493e-01
3.532341999991881494e+02 9.085199366658938125e-01
3.532446999991855137e+02 9.924035500831454026e-01
3.532560999991826520e+02 9.316160732984811732e-01
3.532634999991807945e+02 9.673676639946702238e-01
3.532715999991787612e+02 9.946163650295002379e-01
3.532844999991755230e+02 9.965367837915177773e-01
3.533008999991714063e+02 9.972434180195073328e-01
3.533119999991686200e+02 9.972806786633238163e-01
3.533234999991657332e+02 9.747475500071696164e-01
3.533310999991638255e+02 9.375412139913436027e-01
3.533378999991621185e+02 9.449396418773150508e-01
3.533429999991608383e+02 9.662827014462616049e-01
3.533578999991570981e+02 9.912719196040503666e-01
3.533675999991546632e+02 9.544960075904813657e-01
3.533770999991522785e+02 9.668829931790856591e-01
3.533844999991504210e+02 9.707378193933337007e-01
3.534015999991461285e+02 9.972996649866431307e-01
3.534207999991413089e+02 9.979002928219954383e-01
3.534367999991372926e+02 9.994726702414742370e-01
3.534540999991329500e+02 9.833398348474141626e-01
3.534604999991313434e+02 9.677581047970097439e-01
3.534683999991293604e+02 9.948721453226303524e-01
3.534761999991274024e+02 9.903946341210805304e-01
3.534829999991256955e+02 9.331501274335287643e-01
3.534890999991241642e+02 9.371115805349443661e-01
3.535054999991200475e+02 9.546375835213227745e-01
3.535119999991184159e+02 9.657823087616090874e-01
3.535223999991158053e+02 9.098278015449209333e-01
3.535330999991131193e+02 9.000396625450380883e-01
3.535402999991113120e+02 9.017168461910403110e-01
3.535535999991079734e+02 9.814669845191450470e-01
3.535687999991041579e+02 9.906425137274073034e-01
3.535734999991029781e+02 9.545107118363469478e-01
3.535777999991018987e+02 9.854813996923149633e-01
3.535915999990984346e+02 9.950583881731293046e-01
3.535970999990970540e+02 9.849940838078411476e-01
3.536022999990957487e+02 9.435521643872967212e-01
3.536085999990941673e+02 9.199417268056939712e-01
3.536169999990920587e+02 9.828184646489226406e-01
3.536287999990890967e+02 9.802039525481215376e-01
3.536419999990857832e+02 9.885142127822601488e-01
3.536525999990831224e+02 9.172995257612094333e-01
3.536576999990818422e+02 9.139873193471488300e-01
3.536634999990803863e+02 9.363123252622514991e-01
3.536723999990781522e+02 9.964453012046249336e-01
3.536803999990761440e+02 9.158762240393232279e-01
3.536843999990751399e+02 9.149210431782408559e-01
3.536881999990741861e+02 9.171969743494001737e-01
3.536949999990724791e+02 9.131234003719364001e-01
3.537029999990704709e+02 9.806626362622807846e-01
3.537158999990672328e+02 9.631792723948434665e-01
3.537223999990656012e+02 9.555489758441217951e-01
3.537567999990569660e+02 9.982501407653300296e-01
3.537719999990531505e+02 9.967220898698960774e-01
3.537872999990493099e+02 9.709563889518734170e-01
3.537969999990468750e+02 9.544272213676329164e-01
3.538110999990433356e+02 9.386075324267351139e-01
3.538158999990421307e+02 9.455631230898594586e-01
3.538263999990394950e+02 9.920477121622864880e-01
3.538502999990334956e+02 9.918471497161034378e-01
3.538602999990309854e+02 9.746081290522377039e-01
3.538668999990293287e+02 9.799642429548669487e-01
3.538739999990275464e+02 9.955976086597286834e-01
3.538906999990233544e+02 9.967771736871409161e-01
3.539262999990144181e+02 9.871606683824160067e-01
3.539316999990130626e+02 9.895780925441985953e-01
3.539433999990101256e+02 9.241551968734801337e-01
3.539564999990068372e+02 9.925248339435999156e-01
3.539659999990044525e+02 9.403464175698088567e-01
3.539796999990010136e+02 9.718798360047802287e-01
3.539871999989991309e+02 9.227959429884581288e-01
3.539937999989974742e+02 9.280328477833964529e-01
3.539989999989961689e+02 9.454272345603250693e-01
3.540055999989945121e+02 9.170223158608832303e-01
3.540090999989936336e+02 9.666589382358232729e-01
3.540116999989929809e+02 9.524435080426875144e-01
3.540301999989883370e+02 8.891490914316846350e-01
3.540378999989864042e+02 9.578696255596462761e-01
3.540469999989841199e+02 9.211995464081773610e-01
3.540548999989821368e+02 9.551785146475705313e-01
3.540638999989798776e+02 9.230841781261802659e-01
3.540792999989760119e+02 9.275707048539960642e-01
3.540851999989745309e+02 9.835317222907510315e-01
3.540898999989733511e+02 9.638244776771174305e-01
3.541050999989695356e+02 9.033608958740927397e-01
3.541132999989674772e+02 9.576610379233098103e-01
3.541333999989624317e+02 9.583909624851998377e-01
3.541401999989607248e+02 9.464660183463836640e-01
3.541470999989589927e+02 9.255190735207373676e-01
3.541545999989571101e+02 9.675608822621788452e-01
3.541720999989527172e+02 9.989716809584849866e-01
3.541811999989504329e+02 9.909561703896890839e-01
3.542094999989433290e+02 9.982340752502183445e-01
3.542515999989327611e+02 9.650252276864919043e-01
3.542626999989299748e+02 9.518765672667780509e-01
3.543086999989184278e+02 9.984432023572300530e-01
3.543254999989142107e+02 9.946208410220400697e-01
3.543345999989119264e+02 9.747614610992264561e-01
3.543571999989062533e+02 9.802418271745471090e-01
3.543654999989041698e+02 9.617252036833195961e-01
3.543724999989024127e+02 9.254432996616384077e-01
3.543776999989011074e+02 9.228363330117442809e-01
3.543867999988988231e+02 9.400129963551790979e-01
3.543979999988960117e+02 9.894518894774543272e-01
3.544095999988930998e+02 9.212822731583582003e-01
3.544203999988903888e+02 9.701956201246192402e-01
3.544269999988887321e+02 9.909588331744976220e-01
3.544397999988855190e+02 9.920714171072525511e-01
3.544448999988842388e+02 9.692985226584484026e-01
3.544505999988828080e+02 9.903250178418220306e-01
3.544688999988782143e+02 9.923088037249464533e-01
3.544859999988739219e+02 9.049051309848148428e-01
3.544908999988726919e+02 9.614912680232955422e-01
3.544959999988714117e+02 9.270357984880029933e-01
3.545028999988696796e+02 9.513006835343474910e-01
3.545074999988685249e+02 9.573587002731559492e-01
3.545148999988666674e+02 9.138119528496730926e-01
3.545224999988647596e+02 9.182250813108800980e-01
3.545358999988613959e+02 8.876837795952364774e-01
3.545497999988579068e+02 9.577541972573364593e-01
3.545641999988542921e+02 9.939302624189076951e-01
3.545757999988513802e+02 9.348089308528181318e-01
3.545864999988486943e+02 9.082781722009696246e-01
3.545961999988462594e+02 9.592472088323191759e-01
3.546082999988432221e+02 9.452359517514943299e-01
3.546205999988401345e+02 9.906190980913811561e-01
3.546283999988381765e+02 9.597074881678764324e-01
3.546344999988366453e+02 9.906011346942417140e-01
3.546518999988322776e+02 9.712163894755173610e-01
3.546652999988289139e+02 9.972161666102542510e-01
3.546802999988251486e+02 9.801540183737914580e-01
3.546842999988241445e+02 9.880157181339825900e-01
3.547054999988188229e+02 9.056026823535997528e-01
3.547150999988164131e+02 9.198549947451348796e-01
3.547216999988147563e+02 9.887671557065434991e-01
3.547269999988134259e+02 9.402216912908042401e-01
3.547340999988116437e+02 9.106725925647704001e-01
3.547374999988107902e+02 9.087760481416524705e-01
3.547443999988090582e+02 8.965996402408735744e-01
3.547560999988061212e+02 9.271769131917496631e-01
3.547608999988049163e+02 9.077323323550104961e-01
3.547720999988021049e+02 9.817110254670592395e-01
3.547795999988002222e+02 9.846034078770280473e-01
3.547844999987989922e+02 9.573915958745754518e-01
3.548041999987940471e+02 9.963559365055176809e-01
3.548124999987919637e+02 9.954446593710228885e-01
3.548206999987899053e+02 9.915648741519795806e-01
3.548391999987852614e+02 9.833391404834948002e-01
3.548536999987816216e+02 9.441929637053849689e-01
3.548692999987777057e+02 9.965730847154724570e-01
3.548811999987747186e+02 9.975491225205157519e-01
3.548912999987721832e+02 9.940195409684060568e-01
3.549040999987689702e+02 9.973743436553588193e-01
3.549183999987653806e+02 9.997679056927030183e-01
3.549459999987584524e+02 9.899645908596903521e-01
3.549694999987525534e+02 9.633484287598316209e-01
3.549826999987492400e+02 9.324965044220290267e-01
3.549895999987475079e+02 9.433710397652252944e-01
3.549939999987464034e+02 9.474837400428088863e-01
3.550017999987444455e+02 9.955519837644808412e-01
3.550224999987392493e+02 9.901653452990737403e-01
3.550373999987355091e+02 9.779575871474337490e-01
3.550475999987329487e+02 9.216039001612613690e-01
3.550527999987316434e+02 9.394101682917280760e-01
3.550674999987279534e+02 9.682643888818170952e-01
3.550738999987263469e+02 9.835240624446829338e-01
3.550879999987228075e+02 9.973028132865626727e-01
3.551026999987191175e+02 9.451932302311840672e-01
3.551131999987164818e+02 9.862747492351390255e-01
3.551232999987139465e+02 9.758038226373589863e-01
3.551461999987081981e+02 9.949034029169759874e-01
3.551607999987045332e+02 9.989666978182704105e-01
3.551797999986997638e+02 9.358109517519381804e-01
3.551868999986979816e+02 9.864414451975396236e-01
3.551982999986951199e+02 9.420738288587842124e-01
3.552123999986915805e+02 9.869654657091846417e-01
3.552236999986887440e+02 9.318424159254022898e-01
3.552338999986861836e+02 9.098221894735478710e-01
3.552539999986811381e+02 9.992619638945304805e-01
3.552684999986774983e+02 9.595669143414786717e-01
3.552799999986746116e+02 9.337187521250627231e-01
3.552836999986736828e+02 9.198150536698315172e-01
3.552880999986725783e+02 9.131117467351417272e-01
3.552953999986707458e+02 9.903673769582371778e-01
3.553120999986665538e+02 9.929191304753568481e-01
3.553321999986615083e+02 9.397461593147371506e-01
3.553439999986585462e+02 9.872127927630368616e-01
3.553600999986545048e+02 9.457828084823030057e-01
3.553733999986511662e+02 9.964811097561814268e-01
3.553843999986484050e+02 9.954205518384563467e-01
3.553948999986457693e+02 9.867301858888966049e-01
3.553999999986444891e+02 9.861388814147037385e-01
3.554093999986421295e+02 9.906150341294379658e-01
3.554179999986399707e+02 9.492815404332192175e-01
3.554259999986379626e+02 9.518193711478876162e-01
3.554380999986349252e+02 9.840705387592556530e-01
3.554492999986321138e+02 9.993590668000477129e-01
3.554753999986255621e+02 9.955311741952507232e-01
3.554881999986223491e+02 9.845379883312951330e-01
3.555132999986160485e+02 9.992089219704103353e-01
3.555455999986079405e+02 9.886121970576275952e-01
3.555516999986064093e+02 9.937811059264047842e-01
3.555659999986028197e+02 9.832090193209116480e-01
3.555939999985957911e+02 9.988204030913956366e-01
3.556463999985826376e+02 9.840090529519055496e-01
3.556573999985798764e+02 9.505538069906028786e-01
3.556652999985778933e+02 9.567671873732470633e-01
3.556753999985753580e+02 9.932971170846125464e-01
3.556939999985706891e+02 9.647517848105392479e-01
3.557050999985679027e+02 9.461714181859377515e-01
3.557142999985655933e+02 9.770457279095130509e-01
3.557261999985626062e+02 9.609003501911316247e-01
3.557314999985612758e+02 9.411745787439464994e-01
3.557402999985590668e+02 9.496909975845332363e-01
3.557495999985567323e+02 9.571277640988686830e-01
3.557600999985540966e+02 9.886721168180854225e-01
3.557696999985516868e+02 9.951301286013537473e-01
3.557893999985467417e+02 9.982867736067789766e-01
3.558234999985381819e+02 9.697871563267235206e-01
3.558518999985310529e+02 9.525878967857358548e-01
3.558615999985286180e+02 9.495985275629480471e-01
3.558776999985245766e+02 9.620200841467769770e-01
3.559033999985181254e+02 9.770391203894355225e-01
3.559530999985056496e+02 9.997675580611727897e-01
3.559963999984947804e+02 9.861319271398405473e-01
3.560153999984900111e+02 9.883442145742019624e-01
3.560327999984856433e+02 9.668972853685335878e-01
3.560464999984822043e+02 9.868800602632442631e-01
3.560520999984807986e+02 9.935286957574031019e-01
3.560664999984771839e+02 9.622829204067524511e-01
3.560798999984738202e+02 9.789347624998403496e-01
3.560915999984708833e+02 9.744478466045218834e-01
3.561084999984666410e+02 9.948365888421435432e-01
3.561366999984595623e+02 9.883133548255722545e-01
3.561465999984570772e+02 9.845247984234106742e-01
3.561604999984535880e+02 9.573875055619939234e-01
3.561713999984508519e+02 9.934147266812344279e-01
3.561819999984481910e+02 9.809297871095669086e-01
3.561909999984459319e+02 9.988378907293565812e-01
3.562041999984426184e+02 9.808620556731938445e-01
3.562131999984403592e+02 9.535030884357580394e-01
3.562248999984374223e+02 9.609495707150877974e-01
3.562444999984325023e+02 9.834346048704487586e-01
3.562764999984244696e+02 9.998329367639253729e-01
3.563274999984116675e+02 9.839068084495404820e-01
3.563610999984032333e+02 9.894975577221905017e-01
3.563800999983984639e+02 9.410836862717163465e-01
3.563932999983951504e+02 9.840313376481957253e-01
3.564101999983909081e+02 9.608168046302527632e-01
3.564164999983893267e+02 9.752626508506720970e-01
3.564307999983857371e+02 9.640126000021186359e-01
3.564517999983804657e+02 9.559896251093699115e-01
3.564632999983775790e+02 9.698286388620905862e-01
3.564807999983731861e+02 9.619103421389317843e-01
3.565125999983652036e+02 9.947984436149922560e-01
3.565399999983583257e+02 9.838613041392493264e-01
3.565532999983549871e+02 9.925750912364181833e-01
3.565968999983440426e+02 9.986821395781908528e-01
3.566396999983332989e+02 9.998711003981554102e-01
3.567384999983084981e+02 9.998826662572666280e-01
3.568049999982918052e+02 9.946157703579309173e-01
3.568229999982872869e+02 9.840751127034980117e-01
3.568387999982833207e+02 9.910303960409257984e-01
3.568563999982789028e+02 9.881561493157818843e-01
3.568715999982750873e+02 9.976423722608726008e-01
3.568933999982696150e+02 9.728260590866153468e-01
3.569287999982607289e+02 9.806426548483949679e-01
3.569452999982565871e+02 9.924516963823802884e-01
3.569529999982546542e+02 9.862806854459009731e-01
3.569922999982447891e+02 9.894700354593802816e-01
3.569993999982430068e+02 9.901337900385714930e-01
3.570394999982329409e+02 9.994535675314398793e-01
3.570510999982300291e+02 9.979606133374924193e-01
3.571116999982148172e+02 9.999156691260721042e-01
3.572243999981865272e+02 9.973340049876572300e-01
3.572527999981793982e+02 9.897620115689378384e-01
3.572878999981705874e+02 9.998336660010455068e-01
3.573330999981592413e+02 9.854509842551353316e-01
3.573545999981538444e+02 9.990641179915803471e-01
3.573757999981485227e+02 9.917377619969806046e-01
3.574072999981406156e+02 9.855244598601626826e-01
3.574290999981351433e+02 9.846896657012275123e-01
3.574413999981320558e+02 9.913782036854166257e-01
3.574656999981259560e+02 9.928702179899238089e-01
3.574751999981235713e+02 9.943135871603353548e-01
3.574848999981211364e+02 9.965021759948752278e-01
3.574908999981196303e+02 9.951945051035451240e-01
3.575051999981160407e+02 9.927691650722907379e-01
3.575207999981121247e+02 9.861128535275101026e-01
3.575262999981107441e+02 9.856284404255435394e-01
3.575359999981083092e+02 9.931747103093080398e-01
3.575688999981000507e+02 9.719333825951285144e-01
3.575815999980968627e+02 9.929856615590361146e-01
3.575985999980925953e+02 9.990157287012817466e-01
3.576133999980888802e+02 9.942757017227670246e-01
3.576265999980855668e+02 9.955128729392938025e-01
3.576378999980827302e+02 9.996354393045411291e-01
3.576798999980721874e+02 9.963631732886829573e-01
3.576868999980704302e+02 9.790725203913482888e-01
3.576997999980671921e+02 9.940463553933740481e-01
3.577265999980604647e+02 9.819854274626704793e-01
3.577360999980580800e+02 9.987272791488932544e-01
3.577778999980475874e+02 9.951493372338949817e-01
3.578249999980357643e+02 9.987425762198040013e-01
3.579704999979992408e+02 9.999359548943049791e-01
3.582214999979362346e+02 9.999319211693988851e-01
3.583640999979004391e+02 9.950631541930290425e-01
3.584375999978819891e+02 9.872134810517663173e-01
3.584704999978737305e+02 9.900827311957669519e-01
3.585174999978619326e+02 9.902803632490092545e-01
3.585354999978574142e+02 9.932928158781129113e-01
3.585540999978527452e+02 9.946848357820077258e-01
3.585682999978491807e+02 9.942618417027636601e-01
3.585816999978458171e+02 9.971076947865978868e-01
3.585980999978417003e+02 9.951174321651233834e-01
3.586341999978326385e+02 9.998186256798372584e-01
3.586727999978229491e+02 9.997949746930495651e-01
3.587132999978127827e+02 9.972754723462441406e-01
3.587294999978087162e+02 9.950299962736516290e-01
3.587561999978020140e+02 9.962556756582585660e-01
3.587762999977969685e+02 9.962018737669268154e-01
3.588008999977907933e+02 9.997998826206262457e-01
3.588209999977857478e+02 9.990960188570630063e-01
3.588445999977798238e+02 9.952826946968306165e-01
3.588713999977730964e+02 9.962759550200953607e-01
3.588950999977671472e+02 9.996460802609219432e-01
3.589264999977592652e+02 9.725813937084357708e-01
3.589549999977521111e+02 9.948174605905349965e-01
3.589632999977500276e+02 9.948919588818836424e-01
3.589940999977422962e+02 9.954627563186535522e-01
3.590129999977375519e+02 9.996601204437041144e-01
3.590475999977288666e+02 9.957315071048158384e-01
3.590655999977243482e+02 9.972385547937057115e-01
3.590774999977213611e+02 9.882179004923207222e-01
3.590888999977184994e+02 9.783861199787151630e-01
3.590986999977160394e+02 9.768852956554070488e-01
3.591107999977130021e+02 9.840343198385981260e-01
3.591326999977075047e+02 9.844886024637566901e-01
3.591497999977032123e+02 9.972342181978947062e-01
3.592025999976899584e+02 9.855818509145823914e-01
3.592235999976846870e+02 9.887675512960427682e-01
3.592422999976799929e+02 9.893830670789024451e-01
3.592745999976718849e+02 9.862985290998130816e-01
3.593049999976642539e+02 9.876755834233729159e-01
3.594506999976276802e+02 9.999322172458156022e-01
3.595656999975988128e+02 9.971414621317282734e-01
3.595896999975927883e+02 9.994334405286204870e-01
3.596135999975867890e+02 9.942837568259548231e-01
3.596327999975819694e+02 9.944676742047017237e-01
3.596699999975726314e+02 9.836217027597369267e-01
3.596778999975706483e+02 9.777209383784566388e-01
3.596890999975678369e+02 9.918707593324821437e-01
3.597077999975631428e+02 9.960195352989770212e-01
3.597222999975595030e+02 9.940889082255325304e-01
3.597535999975516461e+02 9.699905196067938329e-01
3.597707999975473285e+02 9.853473187837876734e-01
3.598077999975380408e+02 9.896316764919016462e-01
3.598172999975356561e+02 9.796516075788650468e-01
3.598725999975217746e+02 9.998314253988813682e-01
3.599218999975093993e+02 9.670533628022482953e-01
3.599427999975041530e+02 9.585192856274499240e-01
3.599740999974962961e+02 9.985177283345220145e-01
3.599954999974909242e+02 9.706881267652952561e-01
3.600006999974896189e+02 9.899533494930605748e-01
3.600230999974839960e+02 9.326384153247975206e-01
3.600421999974792016e+02 9.761260136293017364e-01
3.600528999974765156e+02 9.489421019183668093e-01
3.600652999974734030e+02 9.820619335703454356e-01
3.600788999974699891e+02 9.516035509450805341e-01
3.600851999974684077e+02 9.249047643688004250e-01
3.600991999974648934e+02 9.336455443157949396e-01
3.601051999974633873e+02 9.657250957509507794e-01
3.601161999974606260e+02 9.284142600863499739e-01
3.601301999974571117e+02 9.172418248011021680e-01
3.601382999974550785e+02 9.493616747932057676e-01
3.601501999974520913e+02 9.833183189481262687e-01
3.601589999974498824e+02 9.508281091626004100e-01
3.601635999974487277e+02 9.452304187580007344e-01
3.601675999974477236e+02 9.392374691086898819e-01
3.601767999974454142e+02 9.970385350969018790e-01
3.601930999974413226e+02 9.626764702340611102e-01
3.601977999974401428e+02 9.568769223712387806e-01
3.602199999974345701e+02 9.973518156007652458e-01
3.602374999974301772e+02 9.767830836261301997e-01
3.602478999974275666e+02 9.779861526988401499e-01
3.602662999974229479e+02 9.931158424485293512e-01
3.602811999974192076e+02 9.607789972612605922e-01
3.602890999974172246e+02 9.650621589116075150e-01
3.602947999974157938e+02 9.956963856423322046e-01
3.603109999974117272e+02 9.992583164227883952e-01
3.603300999974069327e+02 9.994977531844903007e-01
3.603489999974021885e+02 9.958372746807011566e-01
3.603552999974006070e+02 9.946021828027161726e-01
3.603725999973962644e+02 9.838652998854435783e-01
3.603790999973946327e+02 9.825276836934996316e-01
3.604230999973835878e+02 9.982322156691662007e-01
3.604594999973744507e+02 9.900836263514778413e-01
3.604758999973703339e+02 9.918318681166816697e-01
3.604871999973674974e+02 9.936936887982508182e-01
3.605308999973565278e+02 9.971906913442081244e-01
3.606348999973304217e+02 9.999287316043080631e-01
3.607562999972999478e+02 9.922340092368547859e-01
3.607708999972962829e+02 9.984668659256469292e-01
3.607807999972937978e+02 9.964166759515072913e-01
3.608148999972852380e+02 9.847106032849566315e-01
3.608556999972749963e+02 9.955604463101562773e-01
3.609169999972596088e+02 9.952002121894559794e-01
