# mask_cen mask_weight
3.505138999998710005e+02 5.548944119529829466e-01
3.505218999998689924e+02 9.051764203988355018e-01
3.505304999998668336e+02 5.115809076367662245e-01
3.505444999998633193e+02 9.493844737605603434e-01
3.505533999998610852e+02 5.893895126393317030e-01
3.505584999998598050e+02 7.306350716995444472e-01
3.505679999998574203e+02 5.701815932178782020e-01
3.505897999998519481e+02 9.755062521414991084e-01
3.506060999998478565e+02 9.174359841466855903e-01
3.506135999998459738e+02 7.276715266414519601e-01
3.506219999998438652e+02 6.023594709958990379e-01
3.506304999998417316e+02 5.081395865728595140e-01
3.506483999998372383e+02 8.214689624117570421e-01
3.506639999998333224e+02 7.587748515784519254e-01
3.506685999998321677e+02 9.488272978944700675e-01
3.506905999998266452e+02 8.316400267412732417e-01
3.507005999998241350e+02 5.173076793751585356e-01
3.507049999998230305e+02 6.138251355160462275e-01
3.507231999998184619e+02 9.235399510628385933e-01
3.507315999998163534e+02 9.919969725958199813e-01
3.507500999998117095e+02 9.635252982009393508e-01
3.507582999998096511e+02 9.318610667080596821e-01
3.507640999998081952e+02 8.847837711717224662e-01
3.507818999998037270e+02 5.966311934209855838e-01
3.507951999998003885e+02 4.261555091636181070e-01
3.508011999997988823e+02 5.063445857161785746e-01
3.508142999997955940e+02 9.329387881438789831e-01
3.508296999997917283e+02 6.368792483342233801e-01
3.508401999997890925e+02 9.221678818930223454e-01
3.508541999997855783e+02 4.908221858201237131e-01
3.508618999997836454e+02 6.751093361660354120e-01
3.508690999997818381e+02 9.806675535541696798e-01
3.508782999997795287e+02 7.667124101061578711e-01
3.508944999997754621e+02 6.958731474601356215e-01
3.509015999997736799e+02 4.440441312683712782e-01
3.509099999997715713e+02 5.309590811506711416e-01
3.509144999997704417e+02 5.597045389194789111e-01
3.509205999997689105e+02 9.315311133109925867e-01
3.509336999997656221e+02 8.549824942058150690e-01
3.509521999997609782e+02 9.730956704467209617e-01
3.509611999997587191e+02 7.349485491165961282e-01
3.509758999997550291e+02 5.819778245995849142e-01
3.509805999997538493e+02 7.768018517073145279e-01
3.509904999997513642e+02 6.296337323441442146e-01
3.510056999997475486e+02 9.186496958658847412e-01
3.510121999997459170e+02 9.418027577350955859e-01
3.510214999997435825e+02 9.274650537465412015e-01
3.510314999997410723e+02 6.973651516022296715e-01
3.510363999997398423e+02 5.156615322294240134e-01
3.510434999997380601e+02 8.739360347890797742e-01
3.510487999997367297e+02 4.913808328467673681e-01
3.510567999997347215e+02 4.676672252873315117e-01
3.510642999997328388e+02 5.094514535736551775e-01
3.510728999997306801e+02 9.244364499678470182e-01
3.510848999997276678e+02 9.727919659104059535e-01
3.510988999997241535e+02 6.976445928357823956e-01
3.511062999997222960e+02 7.037043779622838002e-01
3.511188999997191331e+02 9.120351658743655054e-01
3.511335999997154431e+02 9.964713839452590260e-01
3.511422999997132592e+02 9.798976823120431057e-01
3.511517999997108745e+02 8.657886859849001082e-01
3.511570999997095441e+02 9.264225637084104736e-01
3.511689999997065570e+02 6.322588076124575629e-01
3.511849999997025407e+02 9.728878932602597063e-01
3.512155999996948594e+02 6.331201372696020346e-01
3.512229999996930019e+02 5.369582465164299823e-01
3.512335999996903411e+02 6.803919478930933185e-01
3.512444999996876049e+02 4.794234913368634610e-01
3.512507999996860235e+02 4.948694044934089931e-01
3.512614999996833376e+02 8.511529894628589998e-01
3.512671999996819068e+02 5.252983522506637915e-01
3.512742999996801245e+02 8.837567393506250424e-01
3.512827999996779909e+02 9.482444303478935188e-01
3.512911999996758823e+02 8.276671735771944372e-01
3.513072999996718409e+02 4.541803807105665447e-01
3.513228999996679249e+02 9.482101765775913238e-01
3.513358999996646617e+02 4.473354672046695457e-01
3.513497999996611725e+02 8.669495483114103562e-01
3.513644999996574825e+02 9.888822221387471023e-01
3.513806999996534159e+02 9.123407022426277546e-01
3.513959999996495753e+02 9.392629324515530120e-01
3.514059999996470651e+02 9.645404643547323964e-01
3.514204999996434253e+02 7.124392241358159517e-01
3.514484999996363968e+02 9.891189752626564635e-01
3.514595999996336104e+02 8.970688316957868835e-01
3.514676999996315772e+02 8.395538874454501199e-01
3.514822999996279123e+02 9.953115717533275175e-01
3.514930999996252012e+02 9.880688967879562856e-01
3.514991999996236700e+02 9.405748904746382699e-01
3.515217999996179969e+02 5.903709507235861409e-01
3.515304999996158131e+02 5.935180572816245448e-01
3.515413999996130769e+02 7.140881181745046824e-01
3.515478999996114453e+02 6.327467339175478767e-01
3.515581999996088598e+02 8.517341046633445378e-01
3.515632999996075796e+02 9.481430527764215244e-01
3.515734999996050192e+02 7.993251235877127936e-01
3.515801999996033373e+02 8.910249181137739338e-01
3.516054999995969865e+02 9.969619184597173778e-01
3.516332999995900082e+02 8.332385392496743926e-01
3.516518999995853392e+02 6.468453834236471689e-01
3.516586999995836322e+02 6.209939360098297723e-01
3.516666999995816241e+02 7.167894321496101062e-01
3.516823999995776830e+02 5.395402966151197077e-01
3.516919999995752733e+02 6.411555268522798334e-01
3.517006999995730894e+02 6.049357475214309776e-01
3.517052999995719347e+02 5.412699125586286630e-01
3.517116999995703281e+02 6.391663525958047876e-01
3.517213999995678932e+02 9.371397287424312328e-01
3.517271999995664373e+02 7.809139026210389911e-01
3.517413999995628728e+02 9.541529707954000683e-01
3.517561999995591577e+02 9.541674900928625025e-01
3.517698999995557188e+02 5.937462412243692533e-01
3.517776999995537608e+02 4.739386329309718260e-01
3.517836999995522547e+02 4.837786415079046165e-01
3.517879999995511753e+02 5.082936935841018133e-01
3.517949999995494181e+02 7.701341193260651252e-01
3.518026999995474853e+02 8.013083930840565472e-01
3.518198999995431677e+02 4.479161121312732474e-01
3.518305999995404818e+02 9.625332458379680656e-01
3.518381999995385740e+02 6.230818748382794814e-01
3.518526999995349342e+02 9.001040273072552500e-01
3.518582999995335285e+02 9.247408848179776708e-01
3.518678999995311187e+02 4.622620718654901761e-01
3.518755999995291859e+02 5.525126799135354760e-01
3.518886999995258975e+02 9.344135438683851547e-01
3.518955999995241655e+02 4.961306272506906812e-01
3.519110999995202747e+02 8.900640539040092225e-01
3.519219999995175385e+02 7.114693223036205882e-01
3.519353999995141749e+02 9.822379352724575075e-01
3.519416999995125934e+02 8.793955213532022031e-01
3.519632999995071714e+02 9.365915093371779410e-01
3.519688999995057657e+02 8.902613547784046233e-01
3.519873999995011218e+02 9.762399306794544707e-01
3.520017999994975071e+02 5.603538541176598109e-01
3.520078999994959759e+02 5.699524187549971366e-01
3.520147999994942438e+02 4.823575815234153463e-01
3.520234999994920599e+02 4.786836201686056613e-01
3.520316999994900016e+02 4.314126630031731580e-01
3.520364999994887967e+02 4.462522741493478717e-01
3.520461999994863618e+02 7.855689976387156825e-01
3.520538999994844289e+02 5.147048959973519189e-01
3.520598999994829228e+02 7.550196541235787429e-01
3.520675999994809899e+02 9.254729030132244905e-01
3.520764999994787559e+02 9.931983858403924392e-01
3.521019999994723548e+02 9.382851995922917299e-01
3.521086999994706730e+02 9.759502506740245220e-01
3.521269999994660793e+02 9.551570621152328799e-01
3.521495999994604063e+02 4.947415550338609691e-01
3.521597999994578458e+02 9.419337180687294975e-01
3.521700999994552603e+02 5.696423230497269508e-01
3.521850999994514950e+02 9.063584564624923567e-01
3.521972999994484326e+02 6.178103683323101780e-01
3.522267999994410275e+02 9.948821056651215855e-01
3.522572999994333713e+02 9.930916653665434746e-01
3.522731999994293801e+02 9.477195973414351826e-01
3.522843999994265687e+02 9.801326155865529577e-01
3.522974999994232803e+02 6.475290987246142826e-01
3.523042999994215734e+02 5.903266825926529737e-01
3.523180999994181093e+02 6.900311783843265934e-01
3.523274999994157497e+02 9.527404507272980716e-01
3.523362999994135407e+02 6.287468902913215807e-01
3.523407999994124111e+02 5.870556647100813041e-01
3.523602999994075162e+02 6.684000945727651688e-01
3.523686999994054077e+02 8.010573847809210335e-01
3.523737999994041274e+02 7.965171651336722114e-01
3.523850999994012909e+02 7.724044871479347485e-01
3.523906999993998852e+02 9.435754042762259930e-01
3.524068999993958187e+02 9.482846744602656530e-01
3.524181999993929821e+02 9.030976785908937376e-01
3.524315999993896185e+02 9.547799352102589454e-01
3.524442999993864305e+02 9.890018983784694129e-01
3.524557999993835438e+02 8.007851548965850830e-01
3.524641999993814352e+02 6.040368383353740267e-01
3.524708999993797534e+02 9.153274632376490194e-01
3.524830999993766909e+02 9.067491822057517359e-01
3.524991999993726495e+02 8.473725280771347013e-01
3.525080999993704154e+02 9.566561860871665157e-01
3.525246999993662484e+02 9.676783717395350815e-01
3.525542999993588182e+02 9.970107433624902926e-01
3.525717999993544254e+02 9.366241595457124314e-01
3.525919999993493548e+02 8.275894175074867132e-01
3.526109999993445854e+02 9.038323872207378873e-01
3.526170999993430542e+02 8.009950797447513704e-01
3.526275999993404184e+02 8.765494558442529227e-01
3.526355999993384103e+02 6.372516059490995755e-01
3.526426999993366280e+02 5.868609515537333010e-01
3.526510999993345195e+02 5.814980687998853037e-01
3.526567999993330886e+02 5.778529681936066531e-01
3.526651999993309801e+02 9.266621605666631734e-01
3.526747999993285703e+02 6.907545708570090870e-01
3.526809999993270139e+02 9.163231969940874855e-01
3.527048999993210145e+02 9.962954057957248422e-01
3.527173999993178768e+02 9.918191658760154850e-01
3.527245999993160694e+02 9.660353837806451294e-01
3.527388999993124798e+02 9.779172668454371165e-01
3.527474999993103211e+02 9.784920154042319185e-01
3.527682999993050998e+02 9.780571302193065142e-01
3.527783999993025645e+02 8.953545139843084311e-01
3.527857999993007070e+02 9.924561417573152244e-01
3.527968999992979207e+02 9.048991574735655297e-01
3.528130999992938541e+02 7.296239321462822947e-01
3.528274999992902394e+02 5.536643915076593370e-01
3.528392999992872774e+02 5.873860470876710593e-01
3.528431999992862984e+02 5.668770243391592079e-01
3.528514999992842149e+02 5.725520024581259859e-01
3.528615999992816796e+02 5.536746513587584850e-01
3.528800999992770357e+02 9.741595973626180349e-01
3.528898999992745757e+02 9.364642263526449240e-01
3.528983999992724421e+02 9.848573822050753490e-01
3.529118999992690533e+02 5.125240680219839140e-01
3.529244999992658904e+02 8.580671810125626298e-01
3.529321999992639576e+02 8.628843467673128487e-01
3.529431999992611964e+02 4.896888995332092653e-01
3.529506999992593137e+02 5.102642453154830893e-01
3.529607999992567784e+02 6.147495555401221168e-01
3.529672999992551468e+02 9.283612978595298104e-01
3.529801999992519086e+02 6.894604687166878687e-01
3.529891999992496494e+02 8.863623284384880563e-01
3.529944999992483190e+02 9.251567088935740424e-01
3.530040999992459092e+02 9.854704205805817629e-01
3.530121999992438759e+02 8.672342576087683774e-01
3.530233999992410645e+02 5.251005966201758302e-01
3.530279999992399098e+02 5.316723867841042228e-01
3.530352999992380774e+02 7.343592821501355727e-01
3.530531999992335841e+02 9.216124341247030616e-01
3.530628999992311492e+02 8.914462333252669568e-01
3.530817999992264049e+02 9.897202439384698014e-01
3.530962999992227651e+02 8.306076128857982077e-01
3.531096999992194014e+02 5.919104609106234927e-01
3.531215999992164143e+02 4.926943455771498614e-01
3.531298999992143308e+02 8.708155230714087480e-01
3.531395999992118959e+02 9.658143710447205654e-01
3.531594999992069006e+02 9.287804588060476485e-01
3.531768999992025329e+02 9.556710843874448580e-01
3.531863999992001482e+02 5.919477724637379756e-01
3.531917999991987926e+02 8.738803468310838429e-01
3.531972999991974120e+02 8.262178090716039147e-01
3.532029999991959812e+02 4.761662373839499196e-01
3.532169999991924669e+02 8.074212445603523580e-01
3.532264999991900822e+02 4.761206825343359261e-01
3.532321999991886514e+02 4.475103943756789660e-01
3.532396999991867688e+02 7.591060505047901863e-01
3.532446999991855137e+02 9.348113771012003248e-01
3.532500999991841582e+02 6.341791882709533201e-01
3.532557999991827273e+02 5.443910409319648869e-01
3.532598999991816981e+02 5.104399729788547946e-01
3.532714999991787863e+02 9.290283889279643548e-01
3.532844999991755230e+02 9.534966904313529890e-01
3.533008999991714063e+02 9.604237527841680278e-01
3.533119999991686200e+02 9.608194406255485820e-01
3.533284999991644781e+02 4.810137234887521540e-01
3.533416999991611647e+02 6.610030956857441131e-01
3.533483999991594828e+02 5.145353366224436620e-01
3.533578999991570981e+02 9.420143946557723025e-01
3.533674999991546883e+02 8.286170834767316862e-01
3.533770999991522785e+02 8.879045106621508143e-01
3.534015999991461285e+02 9.770199473497707121e-01
3.534207999991413089e+02 9.819052140963197006e-01
3.534367999991372926e+02 9.813652597389884713e-01
3.534458999991350083e+02 6.248965618994940519e-01
3.534538999991330002e+02 9.277926638237647960e-01
3.534603999991313685e+02 7.901312629393526521e-01
3.534684999991293353e+02 8.071879292798374017e-01
3.534759999991274526e+02 5.382129848256340665e-01
3.534871999991246412e+02 8.583775504689694635e-01
3.534933999991230849e+02 6.386073523226565296e-01
3.535055999991200224e+02 6.534554413870743428e-01
3.535121999991183657e+02 4.411585930550444568e-01
3.535244999991152781e+02 4.760101307230447665e-01
3.535323999991132951e+02 4.316162803826774086e-01
3.535534999991079985e+02 9.141502679326872771e-01
3.535687999991041579e+02 9.156839354573438339e-01
3.535776999991019238e+02 8.587543701330099255e-01
3.535848999991001165e+02 4.522833462757331890e-01
3.535915999990984346e+02 9.399598539467235447e-01
3.535969999990970791e+02 7.804395988356047642e-01
3.536013999990959746e+02 4.621982057308244851e-01
3.536085999990941673e+02 4.635212448978660582e-01
3.536168999990920838e+02 4.506317577132357144e-01
3.536320999990882683e+02 9.058233541998238492e-01
3.536419999990857832e+02 9.593593028150434465e-01
3.536522999990831977e+02 5.361347823492910170e-01
3.536561999990822187e+02 6.086188165841741604e-01
3.536629999990805118e+02 7.325096650896965045e-01
3.536723999990781522e+02 9.679831294382602591e-01
3.536796999990763197e+02 5.145890778179638136e-01
3.536850999990749642e+02 4.685576556273030047e-01
3.536891999990739350e+02 4.836754296547507437e-01
3.536947999990725293e+02 4.853747792620186630e-01
3.536980999990717009e+02 4.837824999403044224e-01
3.537029999990704709e+02 8.149300023976521201e-01
3.537143999990676093e+02 4.660682331473484652e-01
3.537222999990656263e+02 4.983537958794093115e-01
3.537566999990569911e+02 9.848291490361589240e-01
3.537719999990531505e+02 9.429049533801536764e-01
3.537797999990511926e+02 8.206013086527863543e-01
3.537895999990487326e+02 5.569894763223044443e-01
3.537947999990474273e+02 7.936694200502805163e-01
3.538002999990460467e+02 5.878400493314979158e-01
3.538045999990449673e+02 6.872675918813092588e-01
3.538188999990413777e+02 5.816751358273126726e-01
3.538260999990395703e+02 8.873528684846245795e-01
3.538502999990334956e+02 9.344417712317719671e-01
3.538625999990304081e+02 8.221238054391691863e-01
3.538669999990293036e+02 8.615838740463493961e-01
3.538739999990275464e+02 9.612930613983537986e-01
3.538905999990233795e+02 9.726336069373858750e-01
3.539152999990171793e+02 8.956525811023151595e-01
3.539262999990144181e+02 9.197456898735046904e-01
3.539316999990130626e+02 9.376115779699298880e-01
3.539431999990101758e+02 6.818951378746181957e-01
3.539565999990068121e+02 9.366717582571613132e-01
3.539639999990049546e+02 6.974066444881237281e-01
3.539796999990010136e+02 8.867023462432943592e-01
3.539873999989990807e+02 5.315393000785724187e-01
3.539938999989974491e+02 7.147384334832576069e-01
3.539994999989960434e+02 5.009440433347314148e-01
3.540039999989949138e+02 5.192760349065712600e-01
3.540089999989936587e+02 6.549429891406985949e-01
3.540224999989902699e+02 4.592573813263405302e-01
3.540377999989864293e+02 5.441311378121974629e-01
3.540442999989847976e+02 4.979524655842498815e-01
3.540547999989821619e+02 5.759004109085243961e-01
3.540669999989790995e+02 8.198390467310808782e-01
3.540785999989761876e+02 6.388717923726994208e-01
3.540851999989745309e+02 9.317077437900732617e-01
3.541042999989697364e+02 6.419728398807493797e-01
3.541132999989674772e+02 7.393697543682262729e-01
3.541206999989656197e+02 4.372965227475057448e-01
3.541331999989624819e+02 6.608885907860052589e-01
3.541399999989607750e+02 5.984575131782647883e-01
3.541548999989570348e+02 7.236636269165899193e-01
3.541720999989527172e+02 9.768591420436890660e-01
3.541811999989504329e+02 9.257301281599957798e-01
3.541873999989488766e+02 6.750348138138926313e-01
3.542094999989433290e+02 9.845564177895118618e-01
3.542337999989372292e+02 6.393494775541289643e-01
3.542634999989297739e+02 6.082753665109739138e-01
3.542796999989257074e+02 6.547716281114184245e-01
3.543087999989184027e+02 9.864126448066165009e-01
3.543255999989141856e+02 9.491488679941830764e-01
3.543339999989120770e+02 7.172905232502551076e-01
3.543436999989096421e+02 5.546878799708758745e-01
3.543496999989081360e+02 6.007958786815517094e-01
3.543571999989062533e+02 8.748552428572667905e-01
3.543651999989042451e+02 8.595622830125365654e-01
3.543704999989029147e+02 5.429674135698439041e-01
3.543775999989011325e+02 5.032899552666666443e-01
3.543873999988986725e+02 6.603065210073311153e-01
3.543979999988960117e+02 6.949495184816573135e-01
3.544094999988931249e+02 6.310833805178447387e-01
3.544158999988915184e+02 6.617188622498846318e-01
3.544270999988887070e+02 9.152013990600181836e-01
3.544396999988855441e+02 9.331208643432746808e-01
3.544506999988827829e+02 6.382104517376012698e-01
3.544687999988782394e+02 9.497996637849618340e-01
3.544863999988738215e+02 4.898144462420354062e-01
3.544908999988726919e+02 6.317107125730401229e-01
3.544950999988716376e+02 5.570467201673139357e-01
3.545019999988699055e+02 7.262839187605694136e-01
3.545097999988679476e+02 5.609405918897352183e-01
3.545164999988662657e+02 6.914286300989411771e-01
3.545224999988647596e+02 6.293920628463058886e-01
3.545342999988617976e+02 5.556753559243402529e-01
3.545438999988593878e+02 5.431600850176289130e-01
3.545498999988578817e+02 5.389526461422290415e-01
3.545642999988542670e+02 9.490152304011643114e-01
3.545706999988526604e+02 6.322367946965203878e-01
3.545756999988514053e+02 7.085474529893438511e-01
3.545821999988497737e+02 6.048008002977940389e-01
3.545932999988469874e+02 6.084122579097996919e-01
3.545987999988456068e+02 6.279221826640488668e-01
3.546041999988442512e+02 6.990458323390815742e-01
3.546086999988431216e+02 7.713462175598342352e-01
3.546205999988401345e+02 9.596864214025102591e-01
3.546349999988365198e+02 5.903914608628417771e-01
3.546517999988323027e+02 8.491749990449686258e-01
3.546652999988289139e+02 9.763311813246068338e-01
3.546842999988241445e+02 9.233970821336313639e-01
3.546914999988223371e+02 7.765279747763483842e-01
3.547055999988187978e+02 5.873035020475174672e-01
3.547148999988164633e+02 5.881676918111422570e-01
3.547216999988147563e+02 9.112619317483734438e-01
3.547270999988134008e+02 5.513749878513174441e-01
3.547340999988116437e+02 5.002976471330802255e-01
3.547461999988086063e+02 4.964513405969204207e-01
3.547550999988063722e+02 5.008013340422317050e-01
3.547612999988048159e+02 4.585540801704267588e-01
3.547718999988021551e+02 7.838949533655894530e-01
3.547795999988002222e+02 8.231680451181393465e-01
3.547844999987989922e+02 5.991047878897005630e-01
3.547903999987975112e+02 4.668567925413820152e-01
3.547978999987956286e+02 7.526931960687922585e-01
3.548041999987940471e+02 8.755949571568325540e-01
3.548207999987898802e+02 9.445237451990780020e-01
3.548317999987871190e+02 5.041231961879982792e-01
3.548407999987848598e+02 6.136776395764862446e-01
3.548608999987798143e+02 5.496461739347417996e-01
3.548692999987777057e+02 7.211051251324975819e-01
3.548811999987747186e+02 9.643125663962076599e-01
3.548912999987721832e+02 9.531843947020856023e-01
3.548977999987705516e+02 8.599803787822537515e-01
3.549039999987689953e+02 9.631812632376667294e-01
3.549184999987653555e+02 9.939740998846342546e-01
3.549462999987583771e+02 9.127397109316492951e-01
3.549601999987548879e+02 6.467074473108389565e-01
3.549659999987534320e+02 5.894969367553818396e-01
3.549731999987516247e+02 4.857253894484742096e-01
3.549826999987492400e+02 6.865550908875501790e-01
3.549895999987475079e+02 7.694181551574330591e-01
3.549942999987463281e+02 5.815150257907055753e-01
3.550018999987444204e+02 9.535839667540965126e-01
3.550077999987429394e+02 5.279641988017667042e-01
3.550223999987392745e+02 8.752367371826785813e-01
3.550338999987363877e+02 6.589480862055751009e-01
3.550372999987355342e+02 7.393301264000493589e-01
3.550521999987317940e+02 8.255069131129372240e-01
3.550572999987305138e+02 5.697704665469389695e-01
3.550719999987268238e+02 9.072373822799526533e-01
3.550821999987242634e+02 9.140439222681191467e-01
3.550878999987228326e+02 9.634216664050947454e-01
3.550970999987205232e+02 5.869123378553715575e-01
3.551019999987192932e+02 8.599674966871375670e-01
3.551129999987165320e+02 5.696305660535004867e-01
3.551191999987149757e+02 5.543136676531905671e-01
3.551232999987139465e+02 7.869056438269680376e-01
3.551464999987081228e+02 7.645326669025050981e-01
3.551607999987045332e+02 9.666729262925685129e-01
3.551754999987008432e+02 6.414043633553916379e-01
3.551868999986979816e+02 9.389387149415335809e-01
3.551979999986951952e+02 8.078615686261544360e-01
3.552122999986916057e+02 9.131676589247620379e-01
3.552186999986899991e+02 5.461172744683355784e-01
3.552235999986887691e+02 5.910479452515686738e-01
3.552273999986878152e+02 5.869985589647378488e-01
3.552335999986862589e+02 4.643000767805977036e-01
3.552540999986811130e+02 9.781700313806651614e-01
3.552630999986788538e+02 7.559674042265684957e-01
3.552767999986754148e+02 5.815720908881706341e-01
3.552873999986727540e+02 5.275897590463132225e-01
3.552953999986707458e+02 9.519051477680109397e-01
3.553119999986665789e+02 9.487929503022958233e-01
3.553254999986631901e+02 5.701386077858230372e-01
3.553321999986615083e+02 8.028033452625963351e-01
3.553436999986586216e+02 9.168428860291798488e-01
3.553736999986510909e+02 9.295880963916015594e-01
3.553843999986484050e+02 9.638298903033062359e-01
3.553980999986449660e+02 8.910493195783999454e-01
3.554094999986421044e+02 8.621557959640712143e-01
3.554182999986398954e+02 6.923884115825953423e-01
3.554257999986380128e+02 8.571752797469323060e-01
3.554379999986349503e+02 7.851499911509050023e-01
3.554491999986321389e+02 9.800215381131909265e-01
3.554753999986255621e+02 9.709326015447709013e-01
3.555023999986187846e+02 9.096400206103222308e-01
3.555132999986160485e+02 9.825018731752001022e-01
3.555291999986120572e+02 6.343541432227440824e-01
3.555456999986079154e+02 9.241327146946568538e-01
3.555516999986064093e+02 9.521960999178401552e-01
3.555586999986046521e+02 7.838431915819756846e-01
3.555657999986028699e+02 9.033114367759570440e-01
3.555939999985957911e+02 9.897271493866126590e-01
3.556156999985903440e+02 7.892796498417680162e-01
3.556287999985870556e+02 8.186952559649838257e-01
3.556389999985844952e+02 7.137209638892338948e-01
3.556464999985826125e+02 9.115812137648545699e-01
3.556563999985801274e+02 6.203469157536454226e-01
3.556653999985778682e+02 8.235035610590020205e-01
3.556751999985754082e+02 7.094921353103700312e-01
3.556808999985739774e+02 7.563819577139702099e-01
3.556908999985714672e+02 6.890465539261039218e-01
3.556983999985695846e+02 5.531265888652523444e-01
3.557053999985678274e+02 5.071663147308026476e-01
3.557134999985657942e+02 6.280741811114138873e-01
3.557268999985624305e+02 6.797507754442977390e-01
3.557497999985566821e+02 6.785388976070068079e-01
3.557600999985540966e+02 9.514275021457105908e-01
3.557696999985516868e+02 9.611798226556966807e-01
3.557810999985488252e+02 9.622933331849383709e-01
3.557893999985467417e+02 9.852283646300193931e-01
3.558070999985422986e+02 7.450340474321741624e-01
3.558192999985392362e+02 8.673132539630087345e-01
3.558231999985382572e+02 8.779220668590979049e-01
3.558382999985344668e+02 5.550921881332488983e-01
3.558490999985317558e+02 6.221908994525735537e-01
3.558623999985284172e+02 7.217897980908505318e-01
3.558776999985245766e+02 6.587243304028469471e-01
3.558865999985223425e+02 5.221561725219968642e-01
3.558913999985211376e+02 5.355646226554909850e-01
3.559002999985189035e+02 6.506344354114113049e-01
3.559045999985178241e+02 6.805227465444154689e-01
3.559093999985166192e+02 7.339007894631810469e-01
3.559217999985135066e+02 7.008285683523143295e-01
3.559427999985082351e+02 9.105508534087513040e-01
3.559531999985056245e+02 9.949423047152016197e-01
3.559789999984991482e+02 7.643908405835949660e-01
3.559879999984968890e+02 6.930267018441295113e-01
3.560021999984933245e+02 9.131310533371783666e-01
3.560152999984900362e+02 8.471588699886329898e-01
3.560207999984886555e+02 8.338133007518218065e-01
3.560306999984861704e+02 5.003825679230635703e-01
3.560465999984821792e+02 9.122619967792455764e-01
3.560519999984808237e+02 9.526872589734135532e-01
3.560692999984764811e+02 8.715888671765082973e-01
3.560760999984747741e+02 7.541619021089629449e-01
3.560806999984736194e+02 8.881083380363781199e-01
3.560926999984706072e+02 9.060430650077315740e-01
3.561084999984666410e+02 9.591510169162751342e-01
3.561195999984638547e+02 6.454808556691294941e-01
3.561341999984601898e+02 8.894584430092753458e-01
3.561465999984570772e+02 7.768316140527329328e-01
3.561602999984536382e+02 8.603986768189567647e-01
3.561713999984508519e+02 9.544498630756804713e-01
3.561819999984481910e+02 7.524280388441493272e-01
3.561909999984459319e+02 9.718416368194301436e-01
3.562045999984425180e+02 7.103056530325526641e-01
3.562119999984406604e+02 7.064839509463172185e-01
3.562286999984364684e+02 5.856891120736229528e-01
3.562357999984346861e+02 5.523038338624139953e-01
3.562442999984325525e+02 9.104234466721058405e-01
3.562596999984286867e+02 9.487402931674555617e-01
3.562675999984267037e+02 8.965224596634274734e-01
3.562764999984244696e+02 9.870181399067436967e-01
3.562908999984208549e+02 9.117175620835030747e-01
3.562960999984195496e+02 8.394125864751317279e-01
3.563065999984169139e+02 8.786517539833654800e-01
3.563111999984157592e+02 7.118106705298921089e-01
3.563219999984130482e+02 5.890160887140121204e-01
3.563274999984116675e+02 9.127734655044560386e-01
3.563360999984095088e+02 4.648385075724186244e-01
3.563430999984077516e+02 4.456795512404175819e-01
3.563610999984032333e+02 9.166120721837396346e-01
3.563721999984004469e+02 5.546297164484221831e-01
3.563932999983951504e+02 8.290884847797620472e-01
3.563982999983938953e+02 5.852955179407364206e-01
3.564167999983892514e+02 7.425307702809798016e-01
3.564307999983857371e+02 8.739640384928535344e-01
